date,city,state,qty_cases,qty_deaths,ibge_id
2020-04-27,TAUA,CE,14,0,2313302
2020-04-28,TAUA,CE,17,0,2313302
2020-04-29,TAUA,CE,18,0,2313302
2020-04-30,TAUA,CE,18,0,2313302
2020-05-01,TAUA,CE,18,0,2313302
2020-05-02,TAUA,CE,18,0,2313302
2020-05-03,TAUA,CE,19,0,2313302
2020-05-04,TAUA,CE,19,0,2313302
2020-04-01,TIANGUA,CE,1,1,2313401
2020-04-02,TIANGUA,CE,2,1,2313401
2020-04-03,TIANGUA,CE,1,1,2313401
2020-04-04,TIANGUA,CE,1,1,2313401
2020-04-05,TIANGUA,CE,1,1,2313401
2020-04-06,TIANGUA,CE,1,1,2313401
2020-04-07,TIANGUA,CE,1,1,2313401
2020-04-08,TIANGUA,CE,1,1,2313401
2020-04-09,TIANGUA,CE,1,1,2313401
2020-04-10,TIANGUA,CE,2,1,2313401
2020-04-11,TIANGUA,CE,2,1,2313401
2020-04-12,TIANGUA,CE,2,1,2313401
2020-04-13,TIANGUA,CE,2,1,2313401
2020-04-14,TIANGUA,CE,2,1,2313401
2020-04-15,TIANGUA,CE,2,1,2313401
2020-04-16,TIANGUA,CE,1,0,2313401
2020-04-17,TIANGUA,CE,2,1,2313401
2020-04-18,TIANGUA,CE,3,1,2313401
2020-04-19,TIANGUA,CE,3,1,2313401
2020-04-20,TIANGUA,CE,4,1,2313401
2020-04-21,TIANGUA,CE,4,1,2313401
2020-04-22,TIANGUA,CE,4,1,2313401
2020-04-23,TIANGUA,CE,4,1,2313401
2020-04-24,TIANGUA,CE,4,1,2313401
2020-04-25,TIANGUA,CE,4,1,2313401
2020-04-26,TIANGUA,CE,4,1,2313401
2020-04-27,TIANGUA,CE,5,1,2313401
2020-04-28,TIANGUA,CE,5,1,2313401
2020-04-29,TIANGUA,CE,6,1,2313401
2020-04-30,TIANGUA,CE,6,1,2313401
2020-05-01,TIANGUA,CE,6,1,2313401
2020-05-02,TIANGUA,CE,7,2,2313401
2020-05-03,TIANGUA,CE,7,2,2313401
2020-05-04,TIANGUA,CE,7,2,2313401
2020-04-13,TRAIRI,CE,1,0,2313500
2020-04-14,TRAIRI,CE,1,0,2313500
2020-04-15,TRAIRI,CE,1,0,2313500
2020-04-16,TRAIRI,CE,0,0,2313500
2020-04-17,TRAIRI,CE,0,0,2313500
2020-04-18,TRAIRI,CE,0,0,2313500
2020-04-19,TRAIRI,CE,2,0,2313500
2020-04-20,TRAIRI,CE,2,0,2313500
2020-04-21,TRAIRI,CE,2,0,2313500
2020-04-22,TRAIRI,CE,2,0,2313500
2020-04-23,TRAIRI,CE,2,0,2313500
2020-04-24,TRAIRI,CE,3,0,2313500
2020-04-25,TRAIRI,CE,3,1,2313500
2020-04-26,TRAIRI,CE,3,1,2313500
2020-04-27,TRAIRI,CE,3,0,2313500
2020-04-28,TRAIRI,CE,3,0,2313500
2020-04-29,TRAIRI,CE,3,1,2313500
2020-04-30,TRAIRI,CE,8,1,2313500
2020-05-01,TRAIRI,CE,8,1,2313500
2020-05-02,TRAIRI,CE,8,1,2313500
2020-05-03,TRAIRI,CE,8,1,2313500
2020-05-04,TRAIRI,CE,8,1,2313500
2020-04-17,TURURU,CE,1,0,2313559
2020-04-18,TURURU,CE,1,0,2313559
2020-04-19,TURURU,CE,1,0,2313559
2020-04-20,TURURU,CE,1,0,2313559
2020-04-21,TURURU,CE,1,0,2313559
2020-04-22,TURURU,CE,1,0,2313559
2020-04-23,TURURU,CE,1,0,2313559
2020-04-24,TURURU,CE,1,0,2313559
2020-04-25,TURURU,CE,1,0,2313559
2020-04-26,TURURU,CE,1,0,2313559
2020-04-27,TURURU,CE,1,0,2313559
2020-04-28,TURURU,CE,1,0,2313559
2020-04-29,TURURU,CE,1,0,2313559
2020-04-30,TURURU,CE,1,0,2313559
2020-05-01,TURURU,CE,1,0,2313559
2020-05-02,TURURU,CE,1,0,2313559
2020-05-03,TURURU,CE,1,0,2313559
2020-05-04,TURURU,CE,1,0,2313559
2020-05-01,UBAJARA,CE,1,1,2313609
2020-05-02,UBAJARA,CE,1,1,2313609
2020-05-03,UBAJARA,CE,1,1,2313609
2020-05-04,UBAJARA,CE,1,1,2313609
2020-04-24,UMIRIM,CE,1,1,2313757
2020-04-25,UMIRIM,CE,1,1,2313757
2020-04-26,UMIRIM,CE,1,1,2313757
2020-04-27,UMIRIM,CE,2,1,2313757
2020-04-28,UMIRIM,CE,2,1,2313757
2020-04-29,UMIRIM,CE,2,1,2313757
2020-04-30,UMIRIM,CE,2,1,2313757
2020-05-01,UMIRIM,CE,2,1,2313757
2020-05-02,UMIRIM,CE,3,2,2313757
2020-05-03,UMIRIM,CE,3,2,2313757
2020-05-04,UMIRIM,CE,3,2,2313757
2020-04-22,URUBURETAMA,CE,3,0,2313807
2020-04-23,URUBURETAMA,CE,3,0,2313807
2020-04-24,URUBURETAMA,CE,3,0,2313807
2020-04-25,URUBURETAMA,CE,4,0,2313807
2020-04-26,URUBURETAMA,CE,4,0,2313807
2020-04-27,URUBURETAMA,CE,5,0,2313807
2020-04-28,URUBURETAMA,CE,5,0,2313807
2020-04-29,URUBURETAMA,CE,5,0,2313807
2020-04-30,URUBURETAMA,CE,5,0,2313807
2020-05-01,URUBURETAMA,CE,5,0,2313807
2020-05-02,URUBURETAMA,CE,5,0,2313807
2020-05-03,URUBURETAMA,CE,5,0,2313807
2020-05-04,URUBURETAMA,CE,5,0,2313807
2020-04-19,URUOCA,CE,1,0,2313906
2020-04-20,URUOCA,CE,1,0,2313906
2020-04-21,URUOCA,CE,1,0,2313906
2020-04-22,URUOCA,CE,1,0,2313906
2020-04-23,URUOCA,CE,1,0,2313906
2020-04-24,URUOCA,CE,1,0,2313906
2020-04-25,URUOCA,CE,1,0,2313906
2020-04-26,URUOCA,CE,1,0,2313906
2020-04-27,URUOCA,CE,2,0,2313906
2020-04-28,URUOCA,CE,2,0,2313906
2020-04-29,URUOCA,CE,1,0,2313906
2020-04-30,URUOCA,CE,1,0,2313906
2020-05-01,URUOCA,CE,1,0,2313906
2020-05-02,URUOCA,CE,1,0,2313906
2020-05-03,URUOCA,CE,1,0,2313906
2020-05-04,URUOCA,CE,2,0,2313906
2020-04-09,VARZEA ALEGRE,CE,1,0,2314003
2020-04-10,VARZEA ALEGRE,CE,1,0,2314003
2020-04-11,VARZEA ALEGRE,CE,1,0,2314003
2020-04-12,VARZEA ALEGRE,CE,1,0,2314003
2020-04-13,VARZEA ALEGRE,CE,1,0,2314003
2020-04-14,VARZEA ALEGRE,CE,1,0,2314003
2020-04-15,VARZEA ALEGRE,CE,1,0,2314003
2020-04-16,VARZEA ALEGRE,CE,1,0,2314003
2020-04-17,VARZEA ALEGRE,CE,3,0,2314003
2020-04-18,VARZEA ALEGRE,CE,3,0,2314003
2020-04-19,VARZEA ALEGRE,CE,3,0,2314003
2020-04-20,VARZEA ALEGRE,CE,3,0,2314003
2020-04-21,VARZEA ALEGRE,CE,3,0,2314003
2020-04-22,VARZEA ALEGRE,CE,3,0,2314003
2020-04-23,VARZEA ALEGRE,CE,3,0,2314003
2020-04-24,VARZEA ALEGRE,CE,3,0,2314003
2020-04-25,VARZEA ALEGRE,CE,3,0,2314003
2020-04-26,VARZEA ALEGRE,CE,3,0,2314003
2020-04-27,VARZEA ALEGRE,CE,3,0,2314003
2020-04-28,VARZEA ALEGRE,CE,3,0,2314003
2020-04-29,VARZEA ALEGRE,CE,3,0,2314003
2020-04-30,VARZEA ALEGRE,CE,3,0,2314003
2020-05-01,VARZEA ALEGRE,CE,3,0,2314003
2020-05-02,VARZEA ALEGRE,CE,3,0,2314003
2020-05-03,VARZEA ALEGRE,CE,3,0,2314003
2020-05-04,VARZEA ALEGRE,CE,3,0,2314003
2020-04-19,VICOSA DO CEARA,CE,1,0,2314102
2020-04-20,VICOSA DO CEARA,CE,1,0,2314102
2020-04-21,VICOSA DO CEARA,CE,1,0,2314102
2020-04-23,VICOSA DO CEARA,CE,1,1,2314102
2020-04-24,VICOSA DO CEARA,CE,1,1,2314102
2020-04-25,VICOSA DO CEARA,CE,1,1,2314102
2020-04-26,VICOSA DO CEARA,CE,1,1,2314102
2020-04-27,VICOSA DO CEARA,CE,1,1,2314102
2020-04-28,VICOSA DO CEARA,CE,1,1,2314102
2020-04-29,VICOSA DO CEARA,CE,1,1,2314102
2020-04-30,VICOSA DO CEARA,CE,17,1,2314102
2020-05-01,VICOSA DO CEARA,CE,17,1,2314102
2020-05-02,VICOSA DO CEARA,CE,17,1,2314102
2020-05-03,VICOSA DO CEARA,CE,17,1,2314102
2020-05-04,VICOSA DO CEARA,CE,17,1,2314102
2020-04-03,undefined,CE,12,0,-1
2020-04-04,undefined,CE,14,0,-1
2020-04-05,undefined,CE,19,0,-1
2020-04-06,undefined,CE,5,0,-1
2020-04-07,undefined,CE,12,0,-1
2020-04-08,undefined,CE,8,0,-1
2020-04-09,undefined,CE,8,0,-1
2020-04-10,undefined,CE,20,0,-1
2020-04-11,undefined,CE,20,0,-1
2020-04-12,undefined,CE,21,0,-1
2020-04-13,undefined,CE,30,0,-1
2020-04-14,undefined,CE,31,0,-1
2020-04-15,undefined,CE,38,0,-1
2020-04-16,undefined,CE,25,10,-1
2020-04-17,undefined,CE,35,0,-1
2020-04-18,undefined,CE,34,0,-1
2020-04-19,undefined,CE,84,0,-1
2020-04-20,undefined,CE,82,0,-1
2020-04-21,undefined,CE,26,0,-1
2020-04-22,undefined,CE,25,1,-1
2020-04-23,undefined,CE,26,1,-1
2020-04-24,undefined,CE,44,1,-1
2020-04-25,undefined,CE,23,1,-1
2020-04-26,undefined,CE,24,1,-1
2020-04-27,undefined,CE,28,1,-1
2020-04-28,undefined,CE,29,1,-1
2020-04-29,undefined,CE,32,1,-1
2020-04-30,undefined,CE,36,1,-1
2020-05-01,undefined,CE,39,1,-1
2020-05-02,undefined,CE,50,2,-1
2020-05-03,undefined,CE,51,2,-1
2020-05-04,undefined,CE,84,10,-1
2020-03-05,BRASILIA,DF,0,0,5300108
2020-03-06,BRASILIA,DF,0,0,5300108
2020-03-07,BRASILIA,DF,1,0,5300108
2020-03-08,BRASILIA,DF,1,0,5300108
2020-03-09,BRASILIA,DF,1,0,5300108
2020-03-10,BRASILIA,DF,1,0,5300108
2020-03-11,BRASILIA,DF,2,0,5300108
2020-03-12,BRASILIA,DF,2,0,5300108
2020-03-13,BRASILIA,DF,2,0,5300108
2020-03-14,BRASILIA,DF,8,0,5300108
2020-03-15,BRASILIA,DF,14,0,5300108
2020-03-16,BRASILIA,DF,19,0,5300108
2020-03-17,BRASILIA,DF,19,0,5300108
2020-03-18,BRASILIA,DF,34,0,5300108
2020-03-19,BRASILIA,DF,42,0,5300108
2020-03-20,BRASILIA,DF,87,0,5300108
2020-03-21,BRASILIA,DF,108,0,5300108
2020-03-22,BRASILIA,DF,131,0,5300108
2020-03-23,BRASILIA,DF,146,0,5300108
2020-03-24,BRASILIA,DF,177,0,5300108
2020-03-25,BRASILIA,DF,191,0,5300108
2020-03-26,BRASILIA,DF,201,0,5300108
2020-03-27,BRASILIA,DF,242,1,5300108
2020-03-28,BRASILIA,DF,260,1,5300108
2020-03-29,BRASILIA,DF,298,1,5300108
2020-03-30,BRASILIA,DF,312,2,5300108
2020-03-31,BRASILIA,DF,333,3,5300108
2020-04-01,BRASILIA,DF,370,4,5300108
2020-04-02,BRASILIA,DF,400,5,5300108
2020-04-03,BRASILIA,DF,419,6,5300108
2020-04-04,BRASILIA,DF,456,7,5300108
2020-04-05,BRASILIA,DF,468,7,5300108
2020-04-06,BRASILIA,DF,485,10,5300108
2020-04-07,BRASILIA,DF,503,12,5300108
2020-04-08,BRASILIA,DF,509,12,5300108
2020-04-09,BRASILIA,DF,527,13,5300108
2020-04-10,BRASILIA,DF,556,14,5300108
2020-04-11,BRASILIA,DF,592,14,5300108
2020-04-12,BRASILIA,DF,618,14,5300108
2020-04-13,BRASILIA,DF,641,15,5300108
2020-04-14,BRASILIA,DF,651,17,5300108
2020-04-15,BRASILIA,DF,688,17,5300108
2020-04-16,BRASILIA,DF,727,20,5300108
2020-04-17,BRASILIA,DF,756,24,5300108
2020-04-18,BRASILIA,DF,796,24,5300108
2020-04-19,BRASILIA,DF,796,24,5300108
2020-04-20,BRASILIA,DF,817,24,5300108
2020-04-21,BRASILIA,DF,850,24,5300108
2020-04-22,BRASILIA,DF,898,25,5300108
2020-04-23,BRASILIA,DF,906,26,5300108
2020-04-24,BRASILIA,DF,944,26,5300108
2020-04-25,BRASILIA,DF,956,27,5300108
2020-04-26,BRASILIA,DF,1051,27,5300108
2020-04-27,BRASILIA,DF,1119,28,5300108
2020-04-28,BRASILIA,DF,1158,28,5300108
2020-04-29,BRASILIA,DF,1237,28,5300108
2020-04-30,BRASILIA,DF,1342,30,5300108
2020-05-01,BRASILIA,DF,1458,31,5300108
2020-05-02,BRASILIA,DF,1521,32,5300108
2020-05-03,BRASILIA,DF,1616,33,5300108
2020-05-04,BRASILIA,DF,1616,33,5300108
2020-04-01,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-02,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-03,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-04,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-05,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-06,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-07,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-08,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-09,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-10,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-11,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-12,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-13,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-14,AFONSO CLAUDIO,ES,1,0,3200102
2020-04-15,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-16,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-17,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-18,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-19,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-20,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-21,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-22,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-23,AFONSO CLAUDIO,ES,2,0,3200102
2020-04-24,AFONSO CLAUDIO,ES,3,1,3200102
2020-04-25,AFONSO CLAUDIO,ES,3,1,3200102
2020-04-26,AFONSO CLAUDIO,ES,3,1,3200102
2020-04-27,AFONSO CLAUDIO,ES,4,1,3200102
2020-04-28,AFONSO CLAUDIO,ES,8,1,3200102
2020-04-29,AFONSO CLAUDIO,ES,10,1,3200102
2020-04-30,AFONSO CLAUDIO,ES,10,2,3200102
2020-05-01,AFONSO CLAUDIO,ES,10,2,3200102
2020-05-02,AFONSO CLAUDIO,ES,11,2,3200102
2020-05-03,AFONSO CLAUDIO,ES,13,2,3200102
2020-05-04,AFONSO CLAUDIO,ES,14,2,3200102
2020-04-28,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-04-29,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-04-30,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-05-01,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-05-02,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-05-03,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-05-04,AGUA DOCE DO NORTE,ES,0,0,3200169
2020-04-28,AGUIA BRANCA,ES,0,0,3200136
2020-04-29,AGUIA BRANCA,ES,0,0,3200136
2020-04-30,AGUIA BRANCA,ES,0,0,3200136
2020-05-01,AGUIA BRANCA,ES,0,0,3200136
2020-05-02,AGUIA BRANCA,ES,0,0,3200136
2020-05-03,AGUIA BRANCA,ES,0,0,3200136
2020-05-04,AGUIA BRANCA,ES,0,0,3200136
2020-04-21,ALEGRE,ES,1,0,3200201
2020-04-22,ALEGRE,ES,1,0,3200201
2020-04-23,ALEGRE,ES,1,0,3200201
2020-04-24,ALEGRE,ES,2,0,3200201
2020-04-25,ALEGRE,ES,2,0,3200201
2020-04-26,ALEGRE,ES,2,0,3200201
2020-04-27,ALEGRE,ES,2,0,3200201
2020-04-28,ALEGRE,ES,2,0,3200201
2020-04-29,ALEGRE,ES,2,0,3200201
2020-04-30,ALEGRE,ES,2,0,3200201
2020-05-01,ALEGRE,ES,2,0,3200201
2020-05-02,ALEGRE,ES,3,0,3200201
2020-05-03,ALEGRE,ES,3,0,3200201
2020-05-04,ALEGRE,ES,3,0,3200201
2020-04-12,ALFREDO CHAVES,ES,1,0,3200300
2020-04-13,ALFREDO CHAVES,ES,1,0,3200300
2020-04-14,ALFREDO CHAVES,ES,2,0,3200300
2020-04-15,ALFREDO CHAVES,ES,2,0,3200300
2020-04-16,ALFREDO CHAVES,ES,8,0,3200300
2020-04-17,ALFREDO CHAVES,ES,11,0,3200300
2020-04-18,ALFREDO CHAVES,ES,12,0,3200300
2020-04-19,ALFREDO CHAVES,ES,12,0,3200300
2020-04-20,ALFREDO CHAVES,ES,14,0,3200300
2020-04-21,ALFREDO CHAVES,ES,14,0,3200300
2020-04-22,ALFREDO CHAVES,ES,14,0,3200300
2020-04-23,ALFREDO CHAVES,ES,15,0,3200300
2020-04-24,ALFREDO CHAVES,ES,16,0,3200300
2020-04-25,ALFREDO CHAVES,ES,16,0,3200300
2020-04-26,ALFREDO CHAVES,ES,16,0,3200300
2020-04-27,ALFREDO CHAVES,ES,16,0,3200300
2020-04-28,ALFREDO CHAVES,ES,16,0,3200300
2020-04-29,ALFREDO CHAVES,ES,19,0,3200300
2020-04-30,ALFREDO CHAVES,ES,19,0,3200300
2020-05-01,ALFREDO CHAVES,ES,19,0,3200300
2020-05-02,ALFREDO CHAVES,ES,19,0,3200300
2020-05-03,ALFREDO CHAVES,ES,20,0,3200300
2020-05-04,ALFREDO CHAVES,ES,20,0,3200300
2020-03-31,ALTO RIO NOVO,ES,1,0,3200359
2020-04-01,ALTO RIO NOVO,ES,1,0,3200359
2020-04-02,ALTO RIO NOVO,ES,1,0,3200359
2020-04-03,ALTO RIO NOVO,ES,0,0,3200359
2020-04-04,ALTO RIO NOVO,ES,0,0,3200359
2020-04-05,ALTO RIO NOVO,ES,0,0,3200359
2020-04-06,ALTO RIO NOVO,ES,0,0,3200359
2020-04-07,ALTO RIO NOVO,ES,0,0,3200359
2020-04-08,ALTO RIO NOVO,ES,0,0,3200359
2020-04-09,ALTO RIO NOVO,ES,0,0,3200359
2020-04-10,ALTO RIO NOVO,ES,0,0,3200359
2020-04-11,ALTO RIO NOVO,ES,0,0,3200359
2020-04-12,ALTO RIO NOVO,ES,0,0,3200359
2020-04-13,ALTO RIO NOVO,ES,0,0,3200359
2020-04-14,ALTO RIO NOVO,ES,0,0,3200359
2020-04-15,ALTO RIO NOVO,ES,0,0,3200359
2020-04-16,ALTO RIO NOVO,ES,0,0,3200359
2020-04-17,ALTO RIO NOVO,ES,0,0,3200359
2020-04-18,ALTO RIO NOVO,ES,0,0,3200359
2020-04-19,ALTO RIO NOVO,ES,1,0,3200359
2020-04-20,ALTO RIO NOVO,ES,0,0,3200359
2020-04-21,ALTO RIO NOVO,ES,0,0,3200359
2020-04-22,ALTO RIO NOVO,ES,0,0,3200359
2020-04-23,ALTO RIO NOVO,ES,0,0,3200359
2020-04-24,ALTO RIO NOVO,ES,0,0,3200359
2020-04-25,ALTO RIO NOVO,ES,0,0,3200359
2020-04-26,ALTO RIO NOVO,ES,0,0,3200359
2020-04-27,ALTO RIO NOVO,ES,0,0,3200359
2020-04-28,ALTO RIO NOVO,ES,0,0,3200359
2020-04-29,ALTO RIO NOVO,ES,0,0,3200359
2020-04-30,ALTO RIO NOVO,ES,0,0,3200359
2020-05-01,ALTO RIO NOVO,ES,0,0,3200359
2020-05-02,ALTO RIO NOVO,ES,0,0,3200359
2020-05-03,ALTO RIO NOVO,ES,0,0,3200359
2020-05-04,ALTO RIO NOVO,ES,0,0,3200359
2020-04-16,ANCHIETA,ES,2,0,3200409
2020-04-17,ANCHIETA,ES,5,0,3200409
2020-04-18,ANCHIETA,ES,5,0,3200409
2020-04-19,ANCHIETA,ES,5,0,3200409
2020-04-20,ANCHIETA,ES,7,0,3200409
2020-04-21,ANCHIETA,ES,7,0,3200409
2020-04-22,ANCHIETA,ES,7,0,3200409
2020-04-23,ANCHIETA,ES,7,0,3200409
2020-04-24,ANCHIETA,ES,7,0,3200409
2020-04-25,ANCHIETA,ES,7,0,3200409
2020-04-26,ANCHIETA,ES,7,0,3200409
2020-04-27,ANCHIETA,ES,7,0,3200409
2020-04-28,ANCHIETA,ES,7,0,3200409
2020-04-29,ANCHIETA,ES,9,0,3200409
2020-04-30,ANCHIETA,ES,10,0,3200409
2020-05-01,ANCHIETA,ES,10,0,3200409
2020-05-02,ANCHIETA,ES,10,0,3200409
2020-05-03,ANCHIETA,ES,10,0,3200409
2020-05-04,ANCHIETA,ES,11,0,3200409
2020-04-20,APIACA,ES,1,0,3200508
2020-04-21,APIACA,ES,3,0,3200508
2020-04-22,APIACA,ES,3,0,3200508
2020-04-23,APIACA,ES,3,0,3200508
2020-04-24,APIACA,ES,3,0,3200508
2020-04-25,APIACA,ES,3,0,3200508
2020-04-26,APIACA,ES,3,0,3200508
2020-04-27,APIACA,ES,3,0,3200508
2020-04-28,APIACA,ES,3,0,3200508
2020-04-29,APIACA,ES,3,0,3200508
2020-04-30,APIACA,ES,3,0,3200508
2020-05-01,APIACA,ES,3,0,3200508
2020-05-02,APIACA,ES,3,0,3200508
2020-05-03,APIACA,ES,3,0,3200508
2020-05-04,APIACA,ES,3,0,3200508
2020-04-01,ARACRUZ,ES,1,0,3200607
2020-04-02,ARACRUZ,ES,1,0,3200607
2020-04-03,ARACRUZ,ES,2,0,3200607
2020-04-04,ARACRUZ,ES,4,0,3200607
2020-04-05,ARACRUZ,ES,4,0,3200607
2020-04-06,ARACRUZ,ES,4,0,3200607
2020-04-07,ARACRUZ,ES,5,0,3200607
2020-04-08,ARACRUZ,ES,5,0,3200607
2020-04-09,ARACRUZ,ES,5,0,3200607
2020-04-10,ARACRUZ,ES,5,0,3200607
2020-04-11,ARACRUZ,ES,5,0,3200607
2020-04-12,ARACRUZ,ES,7,0,3200607
2020-04-13,ARACRUZ,ES,7,0,3200607
2020-04-14,ARACRUZ,ES,7,0,3200607
2020-04-15,ARACRUZ,ES,7,0,3200607
2020-04-16,ARACRUZ,ES,8,0,3200607
2020-04-17,ARACRUZ,ES,8,0,3200607
2020-04-18,ARACRUZ,ES,8,0,3200607
2020-04-19,ARACRUZ,ES,8,0,3200607
2020-04-20,ARACRUZ,ES,8,0,3200607
2020-04-21,ARACRUZ,ES,10,0,3200607
2020-04-22,ARACRUZ,ES,10,0,3200607
2020-04-23,ARACRUZ,ES,12,0,3200607
2020-04-24,ARACRUZ,ES,13,0,3200607
2020-04-25,ARACRUZ,ES,13,1,3200607
2020-04-26,ARACRUZ,ES,14,1,3200607
2020-04-27,ARACRUZ,ES,14,1,3200607
2020-04-28,ARACRUZ,ES,19,1,3200607
2020-04-29,ARACRUZ,ES,21,1,3200607
2020-04-30,ARACRUZ,ES,21,1,3200607
2020-05-01,ARACRUZ,ES,24,2,3200607
2020-05-02,ARACRUZ,ES,26,2,3200607
2020-05-03,ARACRUZ,ES,27,2,3200607
2020-05-04,ARACRUZ,ES,32,2,3200607
2020-04-28,ATILIO VIVACQUA,ES,0,0,3200706
2020-04-29,ATILIO VIVACQUA,ES,0,0,3200706
2020-04-30,ATILIO VIVACQUA,ES,0,0,3200706
2020-05-01,ATILIO VIVACQUA,ES,0,0,3200706
2020-05-02,ATILIO VIVACQUA,ES,0,0,3200706
2020-05-03,ATILIO VIVACQUA,ES,0,0,3200706
2020-05-04,ATILIO VIVACQUA,ES,0,0,3200706
2020-04-28,BAIXO GUANDU,ES,0,0,3200805
2020-04-29,BAIXO GUANDU,ES,0,0,3200805
2020-04-30,BAIXO GUANDU,ES,0,0,3200805
2020-05-01,BAIXO GUANDU,ES,0,0,3200805
2020-05-02,BAIXO GUANDU,ES,0,0,3200805
2020-05-03,BAIXO GUANDU,ES,3,0,3200805
2020-05-04,BAIXO GUANDU,ES,3,0,3200805
2020-04-28,BARRA DE SAO FRANCISCO,ES,0,0,3200904
2020-04-29,BARRA DE SAO FRANCISCO,ES,1,0,3200904
2020-04-30,BARRA DE SAO FRANCISCO,ES,1,0,3200904
2020-05-01,BARRA DE SAO FRANCISCO,ES,2,0,3200904
2020-05-02,BARRA DE SAO FRANCISCO,ES,2,0,3200904
2020-05-03,BARRA DE SAO FRANCISCO,ES,2,0,3200904
2020-05-04,BARRA DE SAO FRANCISCO,ES,3,0,3200904
2020-04-07,BOA ESPERANCA,ES,1,0,3201001
2020-04-08,BOA ESPERANCA,ES,1,0,3201001
2020-04-09,BOA ESPERANCA,ES,1,0,3201001
2020-04-10,BOA ESPERANCA,ES,1,0,3201001
2020-04-11,BOA ESPERANCA,ES,1,0,3201001
2020-04-12,BOA ESPERANCA,ES,1,0,3201001
2020-04-13,BOA ESPERANCA,ES,1,0,3201001
2020-04-14,BOA ESPERANCA,ES,1,0,3201001
2020-04-15,BOA ESPERANCA,ES,1,0,3201001
2020-04-16,BOA ESPERANCA,ES,1,0,3201001
2020-04-17,BOA ESPERANCA,ES,1,0,3201001
2020-04-18,BOA ESPERANCA,ES,1,0,3201001
2020-04-19,BOA ESPERANCA,ES,1,0,3201001
2020-04-20,BOA ESPERANCA,ES,1,0,3201001
2020-04-21,BOA ESPERANCA,ES,1,0,3201001
2020-04-22,BOA ESPERANCA,ES,1,0,3201001
2020-04-23,BOA ESPERANCA,ES,1,0,3201001
2020-04-24,BOA ESPERANCA,ES,1,0,3201001
2020-04-25,BOA ESPERANCA,ES,1,0,3201001
2020-04-26,BOA ESPERANCA,ES,1,0,3201001
2020-04-27,BOA ESPERANCA,ES,1,0,3201001
2020-04-28,BOA ESPERANCA,ES,1,0,3201001
2020-04-29,BOA ESPERANCA,ES,1,0,3201001
2020-04-30,BOA ESPERANCA,ES,1,0,3201001
2020-05-01,BOA ESPERANCA,ES,1,0,3201001
2020-05-02,BOA ESPERANCA,ES,1,0,3201001
2020-05-03,BOA ESPERANCA,ES,1,0,3201001
2020-05-04,BOA ESPERANCA,ES,1,0,3201001
2020-04-15,BOM JESUS DO NORTE,ES,1,0,3201100
2020-04-16,BOM JESUS DO NORTE,ES,1,0,3201100
2020-04-17,BOM JESUS DO NORTE,ES,1,0,3201100
2020-04-18,BOM JESUS DO NORTE,ES,1,0,3201100
2020-04-19,BOM JESUS DO NORTE,ES,1,0,3201100
2020-04-20,BOM JESUS DO NORTE,ES,5,0,3201100
2020-04-21,BOM JESUS DO NORTE,ES,5,0,3201100
2020-04-22,BOM JESUS DO NORTE,ES,5,0,3201100
2020-04-23,BOM JESUS DO NORTE,ES,5,0,3201100
2020-04-24,BOM JESUS DO NORTE,ES,8,0,3201100
2020-04-25,BOM JESUS DO NORTE,ES,8,0,3201100
2020-04-26,BOM JESUS DO NORTE,ES,8,0,3201100
2020-04-27,BOM JESUS DO NORTE,ES,8,0,3201100
2020-04-28,BOM JESUS DO NORTE,ES,8,0,3201100
2020-04-29,BOM JESUS DO NORTE,ES,9,0,3201100
2020-04-30,BOM JESUS DO NORTE,ES,9,0,3201100
2020-05-01,BOM JESUS DO NORTE,ES,9,0,3201100
2020-05-02,BOM JESUS DO NORTE,ES,9,0,3201100
2020-05-03,BOM JESUS DO NORTE,ES,9,0,3201100
2020-05-04,BOM JESUS DO NORTE,ES,10,0,3201100
