city,ibge_id,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-04,938,32,449,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-05,969,31,450,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-06,999,30,450,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-07,1028,29,448,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-08,1056,28,444,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-09,1083,27,439,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-10,1109,26,433,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-11,1133,24,424,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-12,1156,23,414,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-13,1177,21,402,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-14,1196,19,388,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-15,1213,17,372,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-16,1228,15,354,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-17,1241,13,335,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-18,1252,11,314,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-19,1261,9,292,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-20,1268,7,269,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-21,1273,5,245,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-22,1276,3,220,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-23,1278,2,195,prediction
CABO DE SANTO AGOSTINHO-PE,2602902,2020-06-24,1280,2,171,prediction
CAIEIRAS-SP,3509007,2020-03-25,1,1,1,real
CAIEIRAS-SP,3509007,2020-03-26,2,1,2,real
CAIEIRAS-SP,3509007,2020-03-27,2,0,2,real
CAIEIRAS-SP,3509007,2020-03-28,2,0,2,real
CAIEIRAS-SP,3509007,2020-03-29,2,0,2,real
CAIEIRAS-SP,3509007,2020-03-30,3,1,3,real
CAIEIRAS-SP,3509007,2020-03-31,9,6,9,real
CAIEIRAS-SP,3509007,2020-04-01,11,2,11,real
CAIEIRAS-SP,3509007,2020-04-02,15,4,15,real
CAIEIRAS-SP,3509007,2020-04-03,19,4,19,real
CAIEIRAS-SP,3509007,2020-04-04,19,0,19,real
CAIEIRAS-SP,3509007,2020-04-05,20,1,20,real
CAIEIRAS-SP,3509007,2020-04-06,22,2,22,real
CAIEIRAS-SP,3509007,2020-04-07,21,-1,21,real
CAIEIRAS-SP,3509007,2020-04-08,31,10,30,real
CAIEIRAS-SP,3509007,2020-04-09,31,0,29,real
CAIEIRAS-SP,3509007,2020-04-10,32,1,30,real
CAIEIRAS-SP,3509007,2020-04-11,33,1,31,real
CAIEIRAS-SP,3509007,2020-04-12,34,1,32,real
CAIEIRAS-SP,3509007,2020-04-13,35,1,32,real
CAIEIRAS-SP,3509007,2020-04-14,36,1,27,real
CAIEIRAS-SP,3509007,2020-04-15,42,6,31,real
CAIEIRAS-SP,3509007,2020-04-16,47,5,32,real
CAIEIRAS-SP,3509007,2020-04-17,48,1,29,real
CAIEIRAS-SP,3509007,2020-04-18,48,0,29,real
CAIEIRAS-SP,3509007,2020-04-19,49,1,29,real
CAIEIRAS-SP,3509007,2020-04-20,49,0,27,real
CAIEIRAS-SP,3509007,2020-04-21,49,0,28,real
CAIEIRAS-SP,3509007,2020-04-22,50,1,19,real
CAIEIRAS-SP,3509007,2020-04-23,52,2,21,real
CAIEIRAS-SP,3509007,2020-04-24,56,4,24,real
CAIEIRAS-SP,3509007,2020-04-25,61,5,28,real
CAIEIRAS-SP,3509007,2020-04-26,63,2,29,real
CAIEIRAS-SP,3509007,2020-04-27,68,5,33,real
CAIEIRAS-SP,3509007,2020-04-28,71,3,35,real
CAIEIRAS-SP,3509007,2020-04-29,81,10,39,real
CAIEIRAS-SP,3509007,2020-04-30,87,6,40,real
CAIEIRAS-SP,3509007,2020-05-01,99,12,51,real
CAIEIRAS-SP,3509007,2020-05-02,100,1,52,real
CAIEIRAS-SP,3509007,2020-05-03,101,1,52,real
CAIEIRAS-SP,3509007,2020-05-04,102,1,53,real
CAIEIRAS-SP,3509007,2020-05-05,110,8,61,real
CAIEIRAS-SP,3509007,2020-05-06,112,2,62,prediction
CAIEIRAS-SP,3509007,2020-05-07,115,3,63,prediction
CAIEIRAS-SP,3509007,2020-05-08,118,3,62,prediction
CAIEIRAS-SP,3509007,2020-05-09,122,4,61,prediction
CAIEIRAS-SP,3509007,2020-05-10,125,3,62,prediction
CAIEIRAS-SP,3509007,2020-05-11,128,3,60,prediction
CAIEIRAS-SP,3509007,2020-05-12,131,3,60,prediction
CAIEIRAS-SP,3509007,2020-05-13,134,3,53,prediction
CAIEIRAS-SP,3509007,2020-05-14,137,3,50,prediction
CAIEIRAS-SP,3509007,2020-05-15,139,2,40,prediction
CAIEIRAS-SP,3509007,2020-05-16,141,2,41,prediction
CAIEIRAS-SP,3509007,2020-05-17,143,2,42,prediction
CAIEIRAS-SP,3509007,2020-05-18,144,1,42,prediction
CAIEIRAS-SP,3509007,2020-05-19,145,1,35,prediction
CAIEIRAS-SP,3509007,2020-05-20,145,0,33,prediction
CAIEIRAS-SP,3509007,2020-05-21,145,0,30,prediction
CAIEIRAS-SP,3509007,2020-05-22,145,0,27,prediction
CAIEIRAS-SP,3509007,2020-05-23,145,0,23,prediction
CAIEIRAS-SP,3509007,2020-05-24,145,0,20,prediction
CAIEIRAS-SP,3509007,2020-05-25,145,0,17,prediction
CAIEIRAS-SP,3509007,2020-05-26,145,0,14,prediction
CAIEIRAS-SP,3509007,2020-05-27,145,0,11,prediction
CAIEIRAS-SP,3509007,2020-05-28,145,0,8,prediction
CAIEIRAS-SP,3509007,2020-05-29,145,0,6,prediction
CAIEIRAS-SP,3509007,2020-05-30,145,0,4,prediction
CAIEIRAS-SP,3509007,2020-05-31,145,0,2,prediction
CAIEIRAS-SP,3509007,2020-06-01,145,0,1,prediction
CAIEIRAS-SP,3509007,2020-06-02,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-03,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-04,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-05,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-06,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-07,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-08,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-09,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-10,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-11,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-12,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-13,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-14,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-15,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-16,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-17,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-18,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-19,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-20,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-21,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-22,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-23,145,0,0,prediction
CAIEIRAS-SP,3509007,2020-06-24,145,0,0,prediction
CAMARAGIBE-PE,2603454,2020-03-27,1,1,1,real
CAMARAGIBE-PE,2603454,2020-03-28,1,0,1,real
CAMARAGIBE-PE,2603454,2020-03-29,1,0,1,real
CAMARAGIBE-PE,2603454,2020-03-30,1,0,1,real
CAMARAGIBE-PE,2603454,2020-03-31,1,0,1,real
CAMARAGIBE-PE,2603454,2020-04-01,2,1,2,real
CAMARAGIBE-PE,2603454,2020-04-02,2,0,2,real
CAMARAGIBE-PE,2603454,2020-04-03,4,2,4,real
CAMARAGIBE-PE,2603454,2020-04-04,6,2,6,real
CAMARAGIBE-PE,2603454,2020-04-05,6,0,6,real
CAMARAGIBE-PE,2603454,2020-04-06,7,1,7,real
CAMARAGIBE-PE,2603454,2020-04-07,10,3,10,real
CAMARAGIBE-PE,2603454,2020-04-08,13,3,13,real
CAMARAGIBE-PE,2603454,2020-04-09,20,7,20,real
CAMARAGIBE-PE,2603454,2020-04-10,24,4,23,real
CAMARAGIBE-PE,2603454,2020-04-11,28,4,27,real
CAMARAGIBE-PE,2603454,2020-04-12,33,5,32,real
CAMARAGIBE-PE,2603454,2020-04-13,37,4,36,real
CAMARAGIBE-PE,2603454,2020-04-14,45,8,44,real
CAMARAGIBE-PE,2603454,2020-04-15,55,10,53,real
CAMARAGIBE-PE,2603454,2020-04-16,63,8,61,real
CAMARAGIBE-PE,2603454,2020-04-17,80,17,76,real
CAMARAGIBE-PE,2603454,2020-04-18,87,7,81,real
CAMARAGIBE-PE,2603454,2020-04-19,93,6,87,real
CAMARAGIBE-PE,2603454,2020-04-20,105,12,98,real
CAMARAGIBE-PE,2603454,2020-04-21,110,5,100,real
CAMARAGIBE-PE,2603454,2020-04-22,117,7,104,real
CAMARAGIBE-PE,2603454,2020-04-23,118,1,98,real
CAMARAGIBE-PE,2603454,2020-04-24,124,6,100,real
CAMARAGIBE-PE,2603454,2020-04-25,130,6,102,real
CAMARAGIBE-PE,2603454,2020-04-26,130,0,97,real
CAMARAGIBE-PE,2603454,2020-04-27,190,60,153,real
CAMARAGIBE-PE,2603454,2020-04-28,201,11,156,real
CAMARAGIBE-PE,2603454,2020-04-29,213,12,158,real
CAMARAGIBE-PE,2603454,2020-04-30,231,18,168,real
CAMARAGIBE-PE,2603454,2020-05-01,249,18,169,real
CAMARAGIBE-PE,2603454,2020-05-02,277,28,190,real
CAMARAGIBE-PE,2603454,2020-05-03,292,15,199,real
CAMARAGIBE-PE,2603454,2020-05-04,297,5,192,real
CAMARAGIBE-PE,2603454,2020-05-05,315,18,205,prediction
CAMARAGIBE-PE,2603454,2020-05-06,332,17,215,prediction
CAMARAGIBE-PE,2603454,2020-05-07,346,14,228,prediction
CAMARAGIBE-PE,2603454,2020-05-08,359,13,235,prediction
CAMARAGIBE-PE,2603454,2020-05-09,374,15,244,prediction
CAMARAGIBE-PE,2603454,2020-05-10,388,14,258,prediction
CAMARAGIBE-PE,2603454,2020-05-11,401,13,211,prediction
CAMARAGIBE-PE,2603454,2020-05-12,414,13,213,prediction
CAMARAGIBE-PE,2603454,2020-05-13,427,13,214,prediction
CAMARAGIBE-PE,2603454,2020-05-14,439,12,208,prediction
CAMARAGIBE-PE,2603454,2020-05-15,450,11,201,prediction
CAMARAGIBE-PE,2603454,2020-05-16,461,11,184,prediction
CAMARAGIBE-PE,2603454,2020-05-17,471,10,179,prediction
CAMARAGIBE-PE,2603454,2020-05-18,480,9,183,prediction
CAMARAGIBE-PE,2603454,2020-05-19,488,8,173,prediction
CAMARAGIBE-PE,2603454,2020-05-20,496,8,164,prediction
CAMARAGIBE-PE,2603454,2020-05-21,503,7,157,prediction
CAMARAGIBE-PE,2603454,2020-05-22,509,6,150,prediction
CAMARAGIBE-PE,2603454,2020-05-23,514,5,140,prediction
CAMARAGIBE-PE,2603454,2020-05-24,518,4,130,prediction
CAMARAGIBE-PE,2603454,2020-05-25,521,3,120,prediction
CAMARAGIBE-PE,2603454,2020-05-26,523,2,109,prediction
CAMARAGIBE-PE,2603454,2020-05-27,524,1,97,prediction
CAMARAGIBE-PE,2603454,2020-05-28,525,1,86,prediction
CAMARAGIBE-PE,2603454,2020-05-29,526,1,76,prediction
CAMARAGIBE-PE,2603454,2020-05-30,527,1,66,prediction
CAMARAGIBE-PE,2603454,2020-05-31,528,1,57,prediction
CAMARAGIBE-PE,2603454,2020-06-01,529,1,49,prediction
CAMARAGIBE-PE,2603454,2020-06-02,530,1,42,prediction
CAMARAGIBE-PE,2603454,2020-06-03,531,1,35,prediction
CAMARAGIBE-PE,2603454,2020-06-04,532,1,29,prediction
CAMARAGIBE-PE,2603454,2020-06-05,533,1,24,prediction
CAMARAGIBE-PE,2603454,2020-06-06,534,1,20,prediction
CAMARAGIBE-PE,2603454,2020-06-07,535,1,17,prediction
CAMARAGIBE-PE,2603454,2020-06-08,536,1,15,prediction
CAMARAGIBE-PE,2603454,2020-06-09,537,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-10,538,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-11,539,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-12,540,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-13,541,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-14,542,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-15,543,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-16,544,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-17,545,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-18,546,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-19,547,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-20,548,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-21,549,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-22,550,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-23,551,1,14,prediction
CAMARAGIBE-PE,2603454,2020-06-24,552,1,14,prediction
CAMPINAS-SP,3509502,2020-03-19,1,1,1,real
CAMPINAS-SP,3509502,2020-03-20,1,0,1,real
CAMPINAS-SP,3509502,2020-03-21,2,1,2,real
CAMPINAS-SP,3509502,2020-03-22,2,0,2,real
CAMPINAS-SP,3509502,2020-03-23,3,1,3,real
CAMPINAS-SP,3509502,2020-03-24,3,0,3,real
CAMPINAS-SP,3509502,2020-03-25,4,1,4,real
CAMPINAS-SP,3509502,2020-03-26,4,0,4,real
CAMPINAS-SP,3509502,2020-03-27,5,1,5,real
CAMPINAS-SP,3509502,2020-03-28,7,2,7,real
CAMPINAS-SP,3509502,2020-03-29,9,2,9,real
CAMPINAS-SP,3509502,2020-03-30,11,2,11,real
CAMPINAS-SP,3509502,2020-03-31,15,4,15,real
CAMPINAS-SP,3509502,2020-04-01,22,7,22,real
CAMPINAS-SP,3509502,2020-04-02,23,1,22,real
CAMPINAS-SP,3509502,2020-04-03,24,1,23,real
CAMPINAS-SP,3509502,2020-04-04,26,2,24,real
CAMPINAS-SP,3509502,2020-04-05,27,1,25,real
CAMPINAS-SP,3509502,2020-04-06,28,1,25,real
CAMPINAS-SP,3509502,2020-04-07,50,22,47,real
CAMPINAS-SP,3509502,2020-04-08,72,22,68,real
CAMPINAS-SP,3509502,2020-04-09,83,11,79,real
CAMPINAS-SP,3509502,2020-04-10,100,17,95,real
CAMPINAS-SP,3509502,2020-04-11,100,0,93,real
CAMPINAS-SP,3509502,2020-04-12,106,6,97,real
CAMPINAS-SP,3509502,2020-04-13,107,1,96,real
CAMPINAS-SP,3509502,2020-04-14,112,5,97,real
CAMPINAS-SP,3509502,2020-04-15,142,30,120,real
CAMPINAS-SP,3509502,2020-04-16,149,7,126,real
CAMPINAS-SP,3509502,2020-04-17,164,15,140,real
CAMPINAS-SP,3509502,2020-04-18,184,20,158,real
CAMPINAS-SP,3509502,2020-04-19,184,0,157,real
CAMPINAS-SP,3509502,2020-04-20,192,8,164,real
CAMPINAS-SP,3509502,2020-04-21,199,7,149,real
CAMPINAS-SP,3509502,2020-04-22,202,3,130,real
CAMPINAS-SP,3509502,2020-04-23,211,9,128,real
CAMPINAS-SP,3509502,2020-04-24,229,18,129,real
CAMPINAS-SP,3509502,2020-04-25,256,27,156,real
CAMPINAS-SP,3509502,2020-04-26,262,6,156,real
CAMPINAS-SP,3509502,2020-04-27,279,17,172,real
CAMPINAS-SP,3509502,2020-04-28,320,41,208,real
CAMPINAS-SP,3509502,2020-04-29,344,24,202,real
CAMPINAS-SP,3509502,2020-04-30,369,25,220,real
CAMPINAS-SP,3509502,2020-05-01,372,3,208,real
CAMPINAS-SP,3509502,2020-05-02,380,8,196,real
CAMPINAS-SP,3509502,2020-05-03,402,22,218,real
CAMPINAS-SP,3509502,2020-05-04,403,1,211,real
CAMPINAS-SP,3509502,2020-05-05,430,27,231,real
CAMPINAS-SP,3509502,2020-05-06,446,16,244,prediction
CAMPINAS-SP,3509502,2020-05-07,464,18,253,prediction
CAMPINAS-SP,3509502,2020-05-08,481,17,252,prediction
CAMPINAS-SP,3509502,2020-05-09,502,21,246,prediction
CAMPINAS-SP,3509502,2020-05-10,521,19,259,prediction
CAMPINAS-SP,3509502,2020-05-11,541,20,262,prediction
CAMPINAS-SP,3509502,2020-05-12,562,21,242,prediction
CAMPINAS-SP,3509502,2020-05-13,584,22,240,prediction
CAMPINAS-SP,3509502,2020-05-14,606,22,237,prediction
CAMPINAS-SP,3509502,2020-05-15,629,23,257,prediction
CAMPINAS-SP,3509502,2020-05-16,653,24,273,prediction
CAMPINAS-SP,3509502,2020-05-17,677,24,275,prediction
CAMPINAS-SP,3509502,2020-05-18,702,25,299,prediction
CAMPINAS-SP,3509502,2020-05-19,728,26,298,prediction
CAMPINAS-SP,3509502,2020-05-20,755,27,309,prediction
CAMPINAS-SP,3509502,2020-05-21,782,27,318,prediction
CAMPINAS-SP,3509502,2020-05-22,810,28,329,prediction
CAMPINAS-SP,3509502,2020-05-23,839,29,337,prediction
CAMPINAS-SP,3509502,2020-05-24,869,30,348,prediction
CAMPINAS-SP,3509502,2020-05-25,900,31,359,prediction
CAMPINAS-SP,3509502,2020-05-26,932,32,370,prediction
CAMPINAS-SP,3509502,2020-05-27,965,33,381,prediction
CAMPINAS-SP,3509502,2020-05-28,999,34,393,prediction
CAMPINAS-SP,3509502,2020-05-29,1034,35,405,prediction
CAMPINAS-SP,3509502,2020-05-30,1070,36,417,prediction
CAMPINAS-SP,3509502,2020-05-31,1107,37,430,prediction
CAMPINAS-SP,3509502,2020-06-01,1145,38,443,prediction
CAMPINAS-SP,3509502,2020-06-02,1184,39,456,prediction
CAMPINAS-SP,3509502,2020-06-03,1224,40,469,prediction
CAMPINAS-SP,3509502,2020-06-04,1265,41,483,prediction
CAMPINAS-SP,3509502,2020-06-05,1307,42,497,prediction
CAMPINAS-SP,3509502,2020-06-06,1350,43,511,prediction
CAMPINAS-SP,3509502,2020-06-07,1395,45,526,prediction
CAMPINAS-SP,3509502,2020-06-08,1441,46,541,prediction
CAMPINAS-SP,3509502,2020-06-09,1488,47,556,prediction
CAMPINAS-SP,3509502,2020-06-10,1537,49,572,prediction
CAMPINAS-SP,3509502,2020-06-11,1587,50,588,prediction
CAMPINAS-SP,3509502,2020-06-12,1638,51,604,prediction
CAMPINAS-SP,3509502,2020-06-13,1684,46,614,prediction
CAMPINAS-SP,3509502,2020-06-14,1729,45,622,prediction
CAMPINAS-SP,3509502,2020-06-15,1773,44,628,prediction
CAMPINAS-SP,3509502,2020-06-16,1815,42,631,prediction
CAMPINAS-SP,3509502,2020-06-17,1854,39,630,prediction
CAMPINAS-SP,3509502,2020-06-18,1891,37,626,prediction
CAMPINAS-SP,3509502,2020-06-19,1926,35,619,prediction
CAMPINAS-SP,3509502,2020-06-20,1958,32,608,prediction
CAMPINAS-SP,3509502,2020-06-21,1987,29,592,prediction
CAMPINAS-SP,3509502,2020-06-22,2013,26,572,prediction
CAMPINAS-SP,3509502,2020-06-23,2036,23,548,prediction
CAMPINAS-SP,3509502,2020-06-24,2056,20,519,prediction
CAMPO GRANDE-MS,5002704,2020-03-14,2,2,2,real
CAMPO GRANDE-MS,5002704,2020-03-15,2,0,2,real
CAMPO GRANDE-MS,5002704,2020-03-16,4,2,4,real
CAMPO GRANDE-MS,5002704,2020-03-17,6,2,6,real
CAMPO GRANDE-MS,5002704,2020-03-18,7,1,7,real
CAMPO GRANDE-MS,5002704,2020-03-19,8,1,8,real
CAMPO GRANDE-MS,5002704,2020-03-20,11,3,11,real
CAMPO GRANDE-MS,5002704,2020-03-21,14,3,14,real
CAMPO GRANDE-MS,5002704,2020-03-22,19,5,19,real
CAMPO GRANDE-MS,5002704,2020-03-23,19,0,19,real
CAMPO GRANDE-MS,5002704,2020-03-24,22,3,22,real
CAMPO GRANDE-MS,5002704,2020-03-25,22,0,22,real
CAMPO GRANDE-MS,5002704,2020-03-26,23,1,23,real
CAMPO GRANDE-MS,5002704,2020-03-27,24,1,24,real
CAMPO GRANDE-MS,5002704,2020-03-28,25,1,23,real
CAMPO GRANDE-MS,5002704,2020-03-29,29,4,27,real
CAMPO GRANDE-MS,5002704,2020-03-30,36,7,32,real
CAMPO GRANDE-MS,5002704,2020-03-31,37,1,31,real
CAMPO GRANDE-MS,5002704,2020-04-01,38,1,31,real
CAMPO GRANDE-MS,5002704,2020-04-02,38,0,30,real
CAMPO GRANDE-MS,5002704,2020-04-03,43,5,32,real
CAMPO GRANDE-MS,5002704,2020-04-04,43,0,29,real
CAMPO GRANDE-MS,5002704,2020-04-05,43,0,24,real
CAMPO GRANDE-MS,5002704,2020-04-06,44,1,25,real
CAMPO GRANDE-MS,5002704,2020-04-07,48,4,26,real
CAMPO GRANDE-MS,5002704,2020-04-08,48,0,26,real
CAMPO GRANDE-MS,5002704,2020-04-09,48,0,25,real
CAMPO GRANDE-MS,5002704,2020-04-10,49,1,25,real
CAMPO GRANDE-MS,5002704,2020-04-11,51,2,26,real
CAMPO GRANDE-MS,5002704,2020-04-12,51,0,22,real
CAMPO GRANDE-MS,5002704,2020-04-13,55,4,19,real
CAMPO GRANDE-MS,5002704,2020-04-14,55,0,18,real
CAMPO GRANDE-MS,5002704,2020-04-15,61,6,23,real
CAMPO GRANDE-MS,5002704,2020-04-16,68,7,30,real
CAMPO GRANDE-MS,5002704,2020-04-17,71,3,28,real
CAMPO GRANDE-MS,5002704,2020-04-18,85,14,42,real
CAMPO GRANDE-MS,5002704,2020-04-19,87,2,44,real
CAMPO GRANDE-MS,5002704,2020-04-20,89,2,45,real
CAMPO GRANDE-MS,5002704,2020-04-21,90,1,42,real
CAMPO GRANDE-MS,5002704,2020-04-22,91,1,43,real
CAMPO GRANDE-MS,5002704,2020-04-23,96,5,48,real
CAMPO GRANDE-MS,5002704,2020-04-24,108,12,59,real
CAMPO GRANDE-MS,5002704,2020-04-25,110,2,59,real
CAMPO GRANDE-MS,5002704,2020-04-26,125,15,74,real
CAMPO GRANDE-MS,5002704,2020-04-27,126,1,71,real
CAMPO GRANDE-MS,5002704,2020-04-28,128,2,73,real
CAMPO GRANDE-MS,5002704,2020-04-29,128,0,67,real
CAMPO GRANDE-MS,5002704,2020-04-30,128,0,60,real
CAMPO GRANDE-MS,5002704,2020-05-01,134,6,63,real
CAMPO GRANDE-MS,5002704,2020-05-02,137,3,52,real
CAMPO GRANDE-MS,5002704,2020-05-03,140,3,53,real
CAMPO GRANDE-MS,5002704,2020-05-04,140,0,51,real
CAMPO GRANDE-MS,5002704,2020-05-05,142,2,52,real
CAMPO GRANDE-MS,5002704,2020-05-06,144,2,53,prediction
CAMPO GRANDE-MS,5002704,2020-05-07,145,1,49,prediction
CAMPO GRANDE-MS,5002704,2020-05-08,146,1,38,prediction
CAMPO GRANDE-MS,5002704,2020-05-09,147,1,37,prediction
CAMPO GRANDE-MS,5002704,2020-05-10,148,1,23,prediction
CAMPO GRANDE-MS,5002704,2020-05-11,149,1,23,prediction
CAMPO GRANDE-MS,5002704,2020-05-12,150,1,22,prediction
CAMPO GRANDE-MS,5002704,2020-05-13,151,1,23,prediction
CAMPO GRANDE-MS,5002704,2020-05-14,152,1,24,prediction
CAMPO GRANDE-MS,5002704,2020-05-15,153,1,19,prediction
CAMPO GRANDE-MS,5002704,2020-05-16,154,1,17,prediction
CAMPO GRANDE-MS,5002704,2020-05-17,155,1,15,prediction
CAMPO GRANDE-MS,5002704,2020-05-18,156,1,16,prediction
CAMPO GRANDE-MS,5002704,2020-05-19,157,1,15,prediction
CAMPO GRANDE-MS,5002704,2020-05-20,158,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-21,159,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-22,160,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-23,161,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-24,162,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-25,163,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-26,164,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-27,165,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-28,166,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-29,167,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-30,168,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-05-31,169,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-01,170,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-02,171,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-03,172,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-04,173,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-05,174,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-06,175,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-07,176,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-08,177,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-09,178,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-10,179,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-11,180,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-12,181,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-13,182,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-14,183,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-15,184,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-16,185,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-17,186,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-18,187,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-19,188,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-20,189,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-21,190,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-22,191,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-23,192,1,14,prediction
CAMPO GRANDE-MS,5002704,2020-06-24,193,1,14,prediction
CARAPICUIBA-SP,3510609,2020-03-16,1,1,1,real
CARAPICUIBA-SP,3510609,2020-03-17,1,0,1,real
CARAPICUIBA-SP,3510609,2020-03-18,1,0,1,real
CARAPICUIBA-SP,3510609,2020-03-19,2,1,2,real
CARAPICUIBA-SP,3510609,2020-03-20,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-21,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-22,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-23,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-24,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-25,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-26,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-27,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-28,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-29,2,0,2,real
CARAPICUIBA-SP,3510609,2020-03-30,3,1,2,real
CARAPICUIBA-SP,3510609,2020-03-31,6,3,5,real
CARAPICUIBA-SP,3510609,2020-04-01,7,1,6,real
