state,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
RO,2020-09-24,61182,122,1562,prediction
RO,2020-09-25,61304,122,1684,prediction
RO,2020-09-26,61426,122,1687,prediction
RO,2020-09-27,61548,122,1690,prediction
RO,2020-09-28,61671,123,1694,prediction
RO,2020-09-29,61794,123,1698,prediction
RO,2020-09-30,61917,123,1701,prediction
RO,2020-10-01,62040,123,1704,prediction
RO,2020-10-02,62164,124,1708,prediction
RO,2020-10-03,62288,124,1712,prediction
RO,2020-10-04,62412,124,1715,prediction
RO,2020-10-05,62536,124,1718,prediction
RO,2020-10-06,62661,125,1722,prediction
RO,2020-10-07,62786,125,1726,prediction
RO,2020-10-08,62911,125,1729,prediction
RO,2020-10-09,63036,125,1732,prediction
RO,2020-10-10,63162,126,1736,prediction
RO,2020-10-11,63288,126,1740,prediction
RO,2020-10-12,63414,126,1743,prediction
RO,2020-10-13,63540,126,1746,prediction
RO,2020-10-14,63667,127,1750,prediction
RO,2020-10-15,63794,127,1754,prediction
RO,2020-10-16,63921,127,1757,prediction
RO,2020-10-17,64048,127,1760,prediction
RO,2020-10-18,64176,128,1764,prediction
RO,2020-10-19,64304,128,1768,prediction
RO,2020-10-20,64432,128,1771,prediction
RO,2020-10-21,64560,128,1774,prediction
RO,2020-10-22,64689,129,1778,prediction
RO,2020-10-23,64818,129,1782,prediction
RO,2020-10-24,64947,129,1785,prediction
RO,2020-10-25,65076,129,1788,prediction
RO,2020-10-26,65206,130,1792,prediction
RO,2020-10-27,65336,130,1796,prediction
RO,2020-10-28,65466,130,1799,prediction
RO,2020-10-29,65596,130,1802,prediction
RO,2020-10-30,65727,131,1806,prediction
RO,2020-10-31,65858,131,1810,prediction
RO,2020-11-01,65989,131,1813,prediction
RR,2020-03-21,2,2,2,real
RR,2020-03-22,2,0,2,real
RR,2020-03-23,2,0,2,real
RR,2020-03-24,8,6,8,real
RR,2020-03-25,8,0,8,real
RR,2020-03-26,10,2,10,real
RR,2020-03-27,12,2,12,real
RR,2020-03-28,16,4,16,real
RR,2020-03-29,16,0,16,real
RR,2020-03-30,16,0,16,real
RR,2020-03-31,22,6,22,real
RR,2020-04-01,22,0,22,real
RR,2020-04-02,30,8,30,real
RR,2020-04-03,37,7,37,real
RR,2020-04-04,42,5,40,real
RR,2020-04-05,42,0,40,real
RR,2020-04-06,42,0,40,real
RR,2020-04-07,49,7,41,real
RR,2020-04-08,52,3,44,real
RR,2020-04-09,63,11,53,real
RR,2020-04-10,75,12,63,real
RR,2020-04-11,79,4,63,real
RR,2020-04-12,83,4,67,real
RR,2020-04-13,113,30,97,real
RR,2020-04-14,114,1,92,real
RR,2020-04-15,142,28,120,real
RR,2020-04-16,164,22,134,real
RR,2020-04-17,201,37,164,real
RR,2020-04-18,222,21,180,real
RR,2020-04-19,244,22,202,real
RR,2020-04-20,247,3,205,real
RR,2020-04-21,280,33,231,real
RR,2020-04-22,297,17,245,real
RR,2020-04-23,304,7,241,real
RR,2020-04-24,345,41,270,real
RR,2020-04-25,397,52,318,real
RR,2020-04-26,404,7,321,real
RR,2020-04-27,425,21,312,real
RR,2020-04-28,404,-21,290,real
RR,2020-04-29,426,22,284,real
RR,2020-04-30,519,93,355,real
RR,2020-05-01,522,3,321,real
RR,2020-05-02,519,-3,297,real
RR,2020-05-03,533,14,289,real
RR,2020-05-04,578,45,331,real
RR,2020-05-05,869,291,589,real
RR,2020-05-06,932,63,635,real
RR,2020-05-07,1020,88,716,real
RR,2020-05-08,1124,104,779,real
RR,2020-05-09,1202,78,805,real
RR,2020-05-10,1290,88,886,real
RR,2020-05-11,1295,5,870,real
RR,2020-05-12,1295,0,891,real
RR,2020-05-13,1411,116,985,real
RR,2020-05-14,1500,89,981,real
RR,2020-05-15,1589,89,1067,real
RR,2020-05-16,1589,0,1070,real
RR,2020-05-17,1791,202,1258,real
RR,2020-05-18,1791,0,1213,real
RR,2020-05-19,1791,0,922,real
RR,2020-05-20,1791,0,859,real
RR,2020-05-21,1791,0,771,real
RR,2020-05-22,2296,505,1172,real
RR,2020-05-23,2318,22,1116,real
RR,2020-05-24,2439,121,1149,real
RR,2020-05-25,2564,125,1269,real
RR,2020-05-26,2586,22,1291,real
RR,2020-05-27,2586,0,1175,real
RR,2020-05-28,2586,0,1086,real
RR,2020-05-29,2586,0,997,real
RR,2020-05-30,2586,0,997,real
RR,2020-05-31,2586,0,795,real
RR,2020-06-01,2586,0,795,real
RR,2020-06-02,4143,1557,2352,real
RR,2020-06-03,4143,0,2352,real
RR,2020-06-04,4831,688,3040,real
RR,2020-06-05,5238,407,2942,real
RR,2020-06-06,4772,-466,2454,real
RR,2020-06-07,5529,757,3090,real
RR,2020-06-08,5529,0,2965,real
RR,2020-06-09,6347,818,3761,real
RR,2020-06-10,6594,247,4008,real
RR,2020-06-11,6594,0,4008,real
RR,2020-06-12,6594,0,4008,real
RR,2020-06-13,6875,281,4289,real
RR,2020-06-14,6881,6,4295,real
RR,2020-06-15,6881,0,4295,real
RR,2020-06-16,7150,269,3007,real
RR,2020-06-17,7421,271,3278,real
RR,2020-06-18,7650,229,2819,real
RR,2020-06-19,8037,387,2799,real
RR,2020-06-20,8120,83,3348,real
RR,2020-06-21,8188,68,2659,real
RR,2020-06-22,10340,2152,4811,real
RR,2020-06-23,10803,463,4456,real
RR,2020-06-24,10162,-641,3568,real
RR,2020-06-25,12911,2749,6317,real
RR,2020-06-26,13078,167,6484,real
RR,2020-06-27,14341,1263,7466,real
RR,2020-06-28,14459,118,7578,real
RR,2020-06-29,14641,182,7760,real
RR,2020-06-30,14222,-419,7072,real
RR,2020-07-01,14401,179,6980,real
RR,2020-07-02,14222,-179,6572,real
RR,2020-07-03,18769,4547,10732,real
RR,2020-07-04,18922,153,10802,real
RR,2020-07-05,18954,32,10766,real
RR,2020-07-06,19088,134,8748,real
RR,2020-07-07,19284,196,8481,real
RR,2020-07-08,19424,140,9262,real
RR,2020-07-09,21220,1796,8309,real
RR,2020-07-10,21849,629,8771,real
RR,2020-07-11,22225,376,7884,real
RR,2020-07-12,22225,0,7766,real
RR,2020-07-13,22968,743,8327,real
RR,2020-07-14,23681,713,9459,real
RR,2020-07-15,23681,0,9280,real
RR,2020-07-16,23681,0,9459,real
RR,2020-07-17,25373,1692,6604,real
RR,2020-07-18,25373,0,6451,real
RR,2020-07-19,25686,313,6732,real
RR,2020-07-20,25985,299,6897,real
RR,2020-07-21,26954,969,7670,real
RR,2020-07-22,27932,978,8508,real
RR,2020-07-23,27932,0,6712,real
RR,2020-07-24,29394,1462,7545,real
RR,2020-07-25,29394,0,7169,real
RR,2020-07-26,29902,508,7677,real
RR,2020-07-27,30316,414,7348,real
RR,2020-07-28,30996,680,7315,real
RR,2020-07-29,31455,459,7774,real
RR,2020-07-30,31455,0,7774,real
RR,2020-07-31,31455,0,6082,real
RR,2020-08-01,31455,0,6082,real
RR,2020-08-02,31455,0,5769,real
RR,2020-08-03,33194,1739,7209,real
RR,2020-08-04,33194,0,6240,real
RR,2020-08-05,33194,0,5262,real
RR,2020-08-06,35540,2346,7608,real
RR,2020-08-07,35540,0,6146,real
RR,2020-08-08,36387,847,6993,real
RR,2020-08-09,36387,0,6485,real
RR,2020-08-10,37006,619,6690,real
RR,2020-08-11,37006,0,6010,real
RR,2020-08-12,38270,1264,6815,real
RR,2020-08-13,38897,627,7442,real
RR,2020-08-14,39397,500,7942,real
RR,2020-08-15,39623,226,8168,real
RR,2020-08-16,39665,42,8210,real
RR,2020-08-17,40183,518,6989,real
RR,2020-08-18,40501,318,7307,real
RR,2020-08-19,40989,488,7795,real
RR,2020-08-20,41191,202,5651,real
RR,2020-08-21,41527,336,5987,real
RR,2020-08-22,41730,203,5343,real
RR,2020-08-23,41770,40,5383,real
RR,2020-08-24,42044,274,5038,real
RR,2020-08-25,42359,315,5353,real
RR,2020-08-26,42690,331,4420,real
RR,2020-08-27,42997,307,4100,real
RR,2020-08-28,43299,302,3902,real
RR,2020-08-29,43470,171,3847,real
RR,2020-08-30,43518,48,3853,real
RR,2020-08-31,43707,189,3524,real
RR,2020-09-01,44036,329,3535,real
RR,2020-09-02,44334,298,3345,real
RR,2020-09-03,44665,331,3474,real
RR,2020-09-04,44665,0,3138,real
RR,2020-09-05,45137,472,3407,real
RR,2020-09-06,45253,116,3483,real
RR,2020-09-07,45302,49,3258,real
RR,2020-09-08,45505,203,3146,real
RR,2020-09-09,45855,350,3165,real
RR,2020-09-10,45855,0,2858,real
RR,2020-09-11,45855,0,2556,real
RR,2020-09-12,45946,91,2476,prediction
RR,2020-09-13,46037,91,2519,prediction
RR,2020-09-14,46129,92,2422,prediction
RR,2020-09-15,46221,92,2185,prediction
RR,2020-09-16,46313,92,1979,prediction
RR,2020-09-17,46405,92,1740,prediction
RR,2020-09-18,46497,92,1832,prediction
RR,2020-09-19,46589,92,1452,prediction
RR,2020-09-20,46682,93,1429,prediction
RR,2020-09-21,46775,93,1473,prediction
RR,2020-09-22,46868,93,1363,prediction
RR,2020-09-23,46961,93,1106,prediction
RR,2020-09-24,47054,93,1199,prediction
RR,2020-09-25,47148,94,1293,prediction
RR,2020-09-26,47242,94,1296,prediction
RR,2020-09-27,47336,94,1299,prediction
RR,2020-09-28,47430,94,1301,prediction
RR,2020-09-29,47524,94,1303,prediction
RR,2020-09-30,47619,95,1306,prediction
RR,2020-10-01,47714,95,1309,prediction
RR,2020-10-02,47809,95,1312,prediction
RR,2020-10-03,47904,95,1315,prediction
RR,2020-10-04,47999,95,1317,prediction
RR,2020-10-05,48094,95,1319,prediction
RR,2020-10-06,48190,96,1322,prediction
RR,2020-10-07,48286,96,1325,prediction
RR,2020-10-08,48382,96,1328,prediction
RR,2020-10-09,48478,96,1330,prediction
RR,2020-10-10,48574,96,1332,prediction
RR,2020-10-11,48671,97,1335,prediction
RR,2020-10-12,48768,97,1338,prediction
RR,2020-10-13,48865,97,1341,prediction
RR,2020-10-14,48962,97,1343,prediction
RR,2020-10-15,49059,97,1345,prediction
RR,2020-10-16,49157,98,1348,prediction
RR,2020-10-17,49255,98,1351,prediction
RR,2020-10-18,49353,98,1354,prediction
RR,2020-10-19,49451,98,1357,prediction
RR,2020-10-20,49549,98,1359,prediction
RR,2020-10-21,49648,99,1362,prediction
RR,2020-10-22,49747,99,1365,prediction
RR,2020-10-23,49846,99,1368,prediction
RR,2020-10-24,49945,99,1371,prediction
RR,2020-10-25,50044,99,1373,prediction
RR,2020-10-26,50144,100,1376,prediction
RR,2020-10-27,50244,100,1379,prediction
RR,2020-10-28,50344,100,1382,prediction
RR,2020-10-29,50444,100,1385,prediction
RR,2020-10-30,50544,100,1387,prediction
RR,2020-10-31,50645,101,1390,prediction
RR,2020-11-01,50746,101,1393,prediction
RS,2020-03-10,1,1,1,real
RS,2020-03-11,4,3,4,real
RS,2020-03-12,4,0,4,real
RS,2020-03-13,4,0,4,real
RS,2020-03-14,7,3,7,real
RS,2020-03-15,7,0,7,real
RS,2020-03-16,11,4,11,real
RS,2020-03-17,19,8,19,real
RS,2020-03-18,28,9,28,real
RS,2020-03-19,33,5,33,real
RS,2020-03-20,41,8,41,real
RS,2020-03-21,71,30,71,real
RS,2020-03-22,77,6,77,real
RS,2020-03-23,96,19,96,real
RS,2020-03-24,110,14,109,real
RS,2020-03-25,162,52,158,real
RS,2020-03-26,162,0,158,real
RS,2020-03-27,197,35,193,real
RS,2020-03-28,226,29,219,real
RS,2020-03-29,239,13,232,real
RS,2020-03-30,254,15,243,real
RS,2020-03-31,305,51,286,real
RS,2020-04-01,316,11,288,real
RS,2020-04-02,386,70,353,real
RS,2020-04-03,410,24,369,real
RS,2020-04-04,418,8,347,real
RS,2020-04-05,468,50,391,real
RS,2020-04-06,501,33,405,real
RS,2020-04-07,555,54,445,real
RS,2020-04-08,581,26,419,real
RS,2020-04-09,636,55,474,real
RS,2020-04-10,640,4,443,real
RS,2020-04-11,653,13,427,real
RS,2020-04-12,664,11,425,real
RS,2020-04-13,685,21,431,real
RS,2020-04-14,720,35,415,real
RS,2020-04-15,762,42,446,real
RS,2020-04-16,792,30,406,real
RS,2020-04-17,831,39,421,real
RS,2020-04-18,854,23,436,real
RS,2020-04-19,869,15,401,real
RS,2020-04-20,904,35,403,real
RS,2020-04-21,918,14,363,real
RS,2020-04-22,970,52,389,real
RS,2020-04-23,1039,69,403,real
RS,2020-04-24,1096,57,456,real
RS,2020-04-25,1166,70,513,real
RS,2020-04-26,1208,42,544,real
RS,2020-04-27,1256,48,571,real
RS,2020-04-28,1350,94,630,real
RS,2020-04-29,1420,70,658,real
RS,2020-04-30,1527,107,735,real
RS,2020-05-01,1619,92,788,real
RS,2020-05-02,1666,47,812,real
RS,2020-05-03,1690,24,821,real
RS,2020-05-04,1768,78,864,real
RS,2020-05-05,2019,251,1101,real
RS,2020-05-06,2100,81,1130,real
RS,2020-05-07,2182,82,1143,real
RS,2020-05-08,2493,311,1397,real
RS,2020-05-09,2542,49,1376,real
RS,2020-05-10,2576,34,1368,real
RS,2020-05-11,2808,232,1552,real
RS,2020-05-12,2917,109,1567,real
RS,2020-05-13,2997,80,1577,real
RS,2020-05-14,3101,104,1574,real
RS,2020-05-15,3695,594,2076,real
RS,2020-05-16,3734,39,2068,real
RS,2020-05-17,3735,1,2045,real
RS,2020-05-18,3750,15,1982,real
RS,2020-05-19,3798,48,1779,real
RS,2020-05-20,4973,1175,2873,real
RS,2020-05-21,5031,58,2849,real
RS,2020-05-22,5918,887,3425,real
RS,2020-05-23,6336,418,3794,real
RS,2020-05-24,6470,134,3894,real
RS,2020-05-25,6559,89,3751,real
RS,2020-05-26,6785,226,3868,real
RS,2020-05-27,7048,263,4051,real
RS,2020-05-28,8234,1186,5133,real
RS,2020-05-29,8843,609,5148,real
RS,2020-05-30,9242,399,5508,real
RS,2020-05-31,9332,90,5597,real
RS,2020-06-01,9496,164,5746,real
RS,2020-06-02,9919,423,6121,real
RS,2020-06-03,10398,479,5425,real
RS,2020-06-04,11010,612,5979,real
RS,2020-06-05,11583,573,5665,real
RS,2020-06-06,12037,454,5701,real
RS,2020-06-07,12135,98,5665,real
RS,2020-06-08,12250,115,5691,real
RS,2020-06-09,12802,552,6017,real
RS,2020-06-10,13619,817,6571,real
RS,2020-06-11,14168,549,5934,real
RS,2020-06-12,14384,216,5541,real
RS,2020-06-13,14627,243,5385,real
RS,2020-06-14,14661,34,5329,real
RS,2020-06-15,15438,777,5942,real
RS,2020-06-16,16471,1033,6552,real
RS,2020-06-17,17128,657,6730,real
RS,2020-06-18,17822,694,6812,real
RS,2020-06-19,18587,765,7004,real
RS,2020-06-20,19138,551,7101,real
RS,2020-06-21,19348,210,7213,real
RS,2020-06-22,19710,362,7460,real
RS,2020-06-23,20864,1154,8062,real
RS,2020-06-24,22009,1145,8390,real
RS,2020-06-25,23060,1051,8892,real
RS,2020-06-26,24114,1054,9730,real
RS,2020-06-27,25000,886,10373,real
RS,2020-06-28,25243,243,10582,real
RS,2020-06-29,25659,416,10221,real
RS,2020-06-30,26941,1282,10470,real
RS,2020-07-01,28171,1230,11043,real
RS,2020-07-02,29195,1024,11373,real
RS,2020-07-03,30371,1176,11784,real
RS,2020-07-04,31619,1248,12481,real
RS,2020-07-05,31955,336,12607,real
RS,2020-07-06,32401,446,12691,real
RS,2020-07-07,33800,1399,12936,real
RS,2020-07-08,35557,1757,13548,real
RS,2020-07-09,36434,877,13374,real
RS,2020-07-10,37490,1056,13376,real
RS,2020-07-11,38720,1230,13720,real
RS,2020-07-12,39240,520,13997,real
RS,2020-07-13,39656,416,13997,real
RS,2020-07-14,40993,1337,14052,real
RS,2020-07-15,42239,1246,14068,real
RS,2020-07-16,45344,3105,16149,real
RS,2020-07-17,46710,1366,16339,real
RS,2020-07-18,46847,137,15228,real
RS,2020-07-19,47113,266,15158,real
RS,2020-07-20,47449,336,15048,real
RS,2020-07-21,49840,2391,16040,real
RS,2020-07-22,53073,3233,17516,real
RS,2020-07-23,54841,1768,18407,real
RS,2020-07-24,57007,2166,19517,real
RS,2020-07-25,59118,2111,20398,real
RS,2020-07-26,59779,661,20539,real
RS,2020-07-27,60044,265,20388,real
RS,2020-07-28,62347,2303,21354,real
RS,2020-07-29,64496,2149,22257,real
RS,2020-07-30,66473,1977,21129,real
RS,2020-07-31,66692,219,19982,real
RS,2020-08-01,70456,3764,23609,real
RS,2020-08-02,71040,584,23927,real
RS,2020-08-03,71479,439,24030,real
RS,2020-08-04,73618,2139,23778,real
RS,2020-08-05,76563,2945,23490,real
RS,2020-08-06,78837,2274,23996,real
RS,2020-08-07,79026,189,22019,real
RS,2020-08-08,83595,4569,24477,real
RS,2020-08-09,83991,396,24212,real
RS,2020-08-10,84034,43,23990,real
RS,2020-08-11,87415,3381,25068,real
RS,2020-08-12,90049,2634,25553,real
RS,2020-08-13,92560,2511,26087,real
RS,2020-08-14,95142,2582,28450,real
RS,2020-08-15,97445,2303,26989,real
RS,2020-08-16,97877,432,26837,real
RS,2020-08-17,98007,130,26528,real
RS,2020-08-18,101217,3210,27599,real
RS,2020-08-19,103891,2674,27328,real
RS,2020-08-20,104068,177,25231,real
RS,2020-08-21,104335,267,25309,real
RS,2020-08-22,108839,4504,25244,real
RS,2020-08-23,109873,1034,25882,real
RS,2020-08-24,109953,80,25919,real
RS,2020-08-25,112763,2810,25348,real
RS,2020-08-26,115984,3221,25935,real
RS,2020-08-27,115984,0,23424,real
RS,2020-08-28,120739,4755,25597,real
RS,2020-08-29,124416,3677,26971,real
RS,2020-08-30,124482,66,26605,real
RS,2020-08-31,125813,1331,27806,real
RS,2020-09-01,127799,1986,26582,real
RS,2020-09-02,131461,3662,27570,real
RS,2020-09-03,134610,3149,30542,real
RS,2020-09-04,137217,2607,32882,real
RS,2020-09-05,143485,6268,34646,real
RS,2020-09-06,143914,429,34041,real
RS,2020-09-07,143952,38,33999,real
RS,2020-09-08,144502,550,31739,real
RS,2020-09-09,147576,3074,31592,real
RS,2020-09-10,151392,3816,35408,real
RS,2020-09-11,153475,2083,32736,real
RS,2020-09-12,156264,2789,31848,real
RS,2020-09-13,158715,2451,34233,prediction
RS,2020-09-14,160983,2268,35170,prediction
RS,2020-09-15,162820,1837,35021,prediction
RS,2020-09-16,164583,1763,33122,prediction
RS,2020-09-17,166064,1481,31454,prediction
RS,2020-09-18,167282,1218,30065,prediction
RS,2020-09-19,168219,937,24734,prediction
RS,2020-09-20,168918,699,25004,prediction
RS,2020-09-21,169339,421,25387,prediction
RS,2020-09-22,169677,338,25175,prediction
RS,2020-09-23,170016,339,22440,prediction
RS,2020-09-24,170356,340,18964,prediction
RS,2020-09-25,170696,340,17221,prediction
RS,2020-09-26,171037,341,14773,prediction
RS,2020-09-27,171379,342,12664,prediction
RS,2020-09-28,171721,342,10738,prediction
RS,2020-09-29,172064,343,9244,prediction
RS,2020-09-30,172408,344,7825,prediction
RS,2020-10-01,172752,344,6688,prediction
RS,2020-10-02,173097,345,5815,prediction
RS,2020-10-03,173443,346,5224,prediction
RS,2020-10-04,173789,346,4871,prediction
RS,2020-10-05,174136,347,4797,prediction
RS,2020-10-06,174484,348,4807,prediction
RS,2020-10-07,174832,348,4816,prediction
RS,2020-10-08,175181,349,4825,prediction
RS,2020-10-09,175531,350,4835,prediction
RS,2020-10-10,175882,351,4845,prediction
RS,2020-10-11,176233,351,4854,prediction
RS,2020-10-12,176585,352,4864,prediction
RS,2020-10-13,176938,353,4874,prediction
RS,2020-10-14,177291,353,4883,prediction
RS,2020-10-15,177645,354,4893,prediction
RS,2020-10-16,178000,355,4903,prediction
RS,2020-10-17,178356,356,4913,prediction
RS,2020-10-18,178712,356,4923,prediction
RS,2020-10-19,179069,357,4933,prediction
RS,2020-10-20,179427,358,4943,prediction
RS,2020-10-21,179785,358,4953,prediction
RS,2020-10-22,180144,359,4963,prediction
RS,2020-10-23,180504,360,4973,prediction
RS,2020-10-24,180865,361,4983,prediction
RS,2020-10-25,181226,361,4993,prediction
RS,2020-10-26,181588,362,5003,prediction
RS,2020-10-27,181951,363,5013,prediction
RS,2020-10-28,182314,363,5023,prediction
RS,2020-10-29,182678,364,5033,prediction
RS,2020-10-30,183043,365,5043,prediction
RS,2020-10-31,183409,366,5053,prediction
RS,2020-11-01,183775,366,5063,prediction
SC,2020-03-12,2,2,2,real
SC,2020-03-13,3,1,3,real
SC,2020-03-14,5,2,5,real
SC,2020-03-15,6,1,6,real
SC,2020-03-16,6,0,6,real
SC,2020-03-17,7,1,7,real
SC,2020-03-18,14,7,14,real
SC,2020-03-19,21,7,21,real
SC,2020-03-20,40,19,40,real
SC,2020-03-21,57,17,57,real
SC,2020-03-22,68,11,68,real
SC,2020-03-23,86,18,86,real
SC,2020-03-24,86,0,86,real
SC,2020-03-25,114,28,114,real
SC,2020-03-26,142,28,140,real
SC,2020-03-27,155,13,152,real
SC,2020-03-28,175,20,170,real
SC,2020-03-29,197,22,191,real
SC,2020-03-30,219,22,213,real
SC,2020-03-31,235,16,228,real
SC,2020-04-01,247,12,233,real
SC,2020-04-02,281,34,260,real
SC,2020-04-03,301,20,261,real
SC,2020-04-04,356,55,299,real
SC,2020-04-05,379,23,311,real
SC,2020-04-06,426,47,340,real
SC,2020-04-07,457,31,371,real
SC,2020-04-08,501,44,387,real
SC,2020-04-09,693,192,551,real
SC,2020-04-10,717,24,562,real
SC,2020-04-11,732,15,557,real
SC,2020-04-12,776,44,579,real
SC,2020-04-13,826,50,607,real
SC,2020-04-14,851,25,616,real
SC,2020-04-15,884,33,637,real
SC,2020-04-16,928,44,647,real
SC,2020-04-17,964,36,663,real
SC,2020-04-18,977,13,621,real
SC,2020-04-19,1027,50,648,real
SC,2020-04-20,1064,37,638,real
SC,2020-04-21,1092,28,635,real
SC,2020-04-22,1116,24,615,real
SC,2020-04-23,1171,55,478,real
SC,2020-04-24,1210,39,493,real
SC,2020-04-25,1236,26,504,real
SC,2020-04-26,1338,102,562,real
SC,2020-04-27,1474,136,648,real
SC,2020-04-28,1991,517,1140,real
SC,2020-04-29,2082,91,1198,real
SC,2020-04-30,2226,144,1298,real
SC,2020-05-01,2205,-21,1241,real
SC,2020-05-02,2381,176,1404,real
SC,2020-05-03,2538,157,1511,real
SC,2020-05-04,2628,90,1564,real
SC,2020-05-05,2796,168,1704,real
SC,2020-05-06,2918,122,1802,real
SC,2020-05-07,3083,165,1912,real
SC,2020-05-08,3206,123,1996,real
SC,2020-05-09,3373,167,2137,real
SC,2020-05-10,3430,57,2092,real
SC,2020-05-11,3529,99,2055,real
SC,2020-05-12,3733,204,1742,real
SC,2020-05-13,3828,95,1746,real
SC,2020-05-14,4332,504,2106,real
SC,2020-05-15,4562,230,2357,real
SC,2020-05-16,4678,116,2297,real
SC,2020-05-17,4776,98,2238,real
SC,2020-05-18,5175,399,2547,real
SC,2020-05-19,5413,238,2617,real
SC,2020-05-20,5499,86,2581,real
SC,2020-05-21,5544,45,2461,real
SC,2020-05-22,6458,914,3252,real
SC,2020-05-23,6607,149,3234,real
SC,2020-05-24,6696,89,3266,real
SC,2020-05-25,6875,179,3346,real
SC,2020-05-26,7016,141,3283,real
SC,2020-05-27,7372,356,3544,real
SC,2020-05-28,8000,628,3668,real
SC,2020-05-29,8530,530,3968,real
SC,2020-05-30,8780,250,4102,real
SC,2020-05-31,9037,257,4261,real
SC,2020-06-01,9498,461,4323,real
SC,2020-06-02,9660,162,4247,real
SC,2020-06-03,9804,144,4305,real
SC,2020-06-04,10532,728,4988,real
SC,2020-06-05,10846,314,4388,real
SC,2020-06-06,11285,439,4678,real
SC,2020-06-07,11565,280,4869,real
SC,2020-06-08,11742,177,4867,real
SC,2020-06-09,12192,450,5176,real
SC,2020-06-10,12594,402,5222,real
SC,2020-06-11,12953,359,4953,real
SC,2020-06-12,13165,212,4635,real
SC,2020-06-13,13296,131,4516,real
SC,2020-06-14,13360,64,4323,real
SC,2020-06-15,13960,600,4462,real
SC,2020-06-16,14402,442,4742,real
SC,2020-06-17,15015,613,5211,real
SC,2020-06-18,15573,558,5041,real
SC,2020-06-19,16322,749,5476,real
SC,2020-06-20,17108,786,5823,real
SC,2020-06-21,17582,474,6017,real
SC,2020-06-22,17937,355,6195,real
SC,2020-06-23,19244,1307,7052,real
SC,2020-06-24,20921,1677,8327,real
SC,2020-06-25,21951,1030,8998,real
SC,2020-06-26,22947,996,9782,real
SC,2020-06-27,23808,861,10512,real
SC,2020-06-28,24364,556,11004,real
SC,2020-06-29,25056,692,11096,real
SC,2020-06-30,26354,1298,11952,real
SC,2020-07-01,27279,925,12264,real
SC,2020-07-02,28575,1296,13002,real
SC,2020-07-03,30261,1686,13939,real
SC,2020-07-04,31931,1670,14823,real
SC,2020-07-05,32969,1038,15387,real
SC,2020-07-06,33822,853,15885,real
SC,2020-07-07,35343,1521,16099,real
SC,2020-07-08,36810,1467,15889,real
SC,2020-07-09,38408,1598,16457,real
SC,2020-07-10,40106,1698,17159,real
SC,2020-07-11,42026,1920,18218,real
SC,2020-07-12,43031,1005,18667,real
SC,2020-07-13,43815,784,18759,real
SC,2020-07-14,46050,2235,19696,real
SC,2020-07-15,47976,1926,20697,real
SC,2020-07-16,49781,1805,21206,real
SC,2020-07-17,51549,1768,21288,real
SC,2020-07-18,52531,982,20600,real
SC,2020-07-19,53336,805,20367,real
SC,2020-07-20,54414,1078,20592,real
SC,2020-07-21,56475,2061,21132,real
SC,2020-07-22,59556,3081,22746,real
SC,2020-07-23,62282,2726,23874,real
SC,2020-07-24,65017,2735,24911,real
SC,2020-07-25,67333,2316,25307,real
SC,2020-07-26,68730,1397,25699,real
SC,2020-07-27,70138,1408,26323,real
SC,2020-07-28,73771,3633,27721,real
SC,2020-07-29,77001,3230,29025,real
SC,2020-07-30,80904,3903,31123,real
SC,2020-07-31,75502,-5402,23953,real
SC,2020-08-01,86922,11420,34391,real
SC,2020-08-02,87982,1060,34646,real
SC,2020-08-03,88889,907,34475,real
SC,2020-08-04,92157,3268,35682,real
SC,2020-08-05,95410,3253,35854,real
SC,2020-08-06,98634,3224,36352,real
SC,2020-08-07,101582,2948,36565,real
SC,2020-08-08,104749,3167,37416,real
SC,2020-08-09,105935,1186,37205,real
SC,2020-08-10,106928,993,36790,real
SC,2020-08-11,109522,2594,35751,real
SC,2020-08-12,112401,2879,35400,real
SC,2020-08-13,115032,2631,34128,real
SC,2020-08-14,118183,3151,42681,real
SC,2020-08-15,120001,1818,33079,real
SC,2020-08-16,120880,879,32898,real
SC,2020-08-17,121666,786,32777,real
SC,2020-08-18,124313,2647,32156,real
SC,2020-08-19,126850,2537,31440,real
SC,2020-08-20,129072,2222,30438,real
SC,2020-08-21,130349,1277,28767,real
SC,2020-08-22,132008,1659,27259,real
SC,2020-08-23,132492,484,26557,real
SC,2020-08-24,133533,1041,26605,real
SC,2020-08-25,135690,2157,26168,real
SC,2020-08-26,137560,1870,25159,real
SC,2020-08-27,139638,2078,24606,real
SC,2020-08-28,141692,2054,23509,real
SC,2020-08-29,146404,4712,26403,real
SC,2020-08-30,146864,460,25984,real
SC,2020-08-31,177777,30913,56111,real
SC,2020-09-01,180474,2697,56161,real
SC,2020-09-02,182522,2048,55672,real
SC,2020-09-03,184204,1682,55132,real
SC,2020-09-04,186596,2392,56247,real
SC,2020-09-05,188361,1765,56353,real
SC,2020-09-06,189028,667,56536,real
SC,2020-09-07,189477,449,55944,real
SC,2020-09-08,190397,920,54707,real
SC,2020-09-09,192982,2585,55422,real
SC,2020-09-10,194176,1194,54538,real
SC,2020-09-11,195701,1525,54009,real
SC,2020-09-12,196500,799,50096,prediction
SC,2020-09-13,197265,765,50401,prediction
SC,2020-09-14,197659,394,19882,prediction
SC,2020-09-15,198054,395,17580,prediction
SC,2020-09-16,198450,396,15928,prediction
